,word,len,freq,avg
30452,mortar,6,4,0.0
30453,blast,5,5,0.0
30454,pardon,6,2,0.0
30455,reprieves,9,1,1.0
30456,impeachment,11,3,0.0
30457,tempering,9,1,1.0
30458,chandraguptakatha,17,1,0.0
30459,chandragupta,12,2,0.0
30460,chanakya,8,1,0.0
30461,rebuffed,8,1,0.5
30462,nanda,5,1,0.4
30463,alivardii,9,1,1.0
30464,immature,8,2,0.0
30465,miirza,6,1,1.0
30466,sirajuddaola,12,1,1.0
30467,wilshire,8,1,1.0
30468,salonen,7,1,0.0
30469,jorma,5,1,0.8
30470,panula,6,1,0.0
30471,stalled,7,1,0.0
30472,scion,5,1,0.8
30473,ia,2,3,1.0
30474,peninsulas,10,4,0.0
30475,balkan,6,3,0.0
30476,mangini,7,1,1.0
30477,mgdl,4,1,1.0
30478,mmoll,5,1,1.0
30479,landsborough,12,1,0.0
30480,diamantina,10,3,0.0
30481,bowen,5,3,0.0
30482,hebrews,7,3,0.0
30483,unifying,8,1,0.0
30484,pinoideae,9,1,0.0
30485,mishnaic,8,1,0.0
30486,elisheva,8,1,0.0
30487,nesbit,6,1,0.3333333333333333
30488,weshtv,6,1,1.0
30489,kovr,4,1,0.5
30490,richfield,9,1,0.0
30491,disability,10,3,0.0
30492,frustrated,10,1,0.0
30493,contacted,9,2,0.0
30494,rejoining,9,1,0.0
30495,interlude,9,2,0.0
30496,apatosaurus,11,1,0.0
30497,diplodocidae,12,1,0.0
30498,saatchi,7,1,1.0
30499,jurtin,6,1,1.0
30500,cardinalate,11,2,0.0
30501,stig,4,1,0.0
30502,motoring,8,1,1.0
30503,secondlongest,13,3,0.0
30504,marshy,6,1,0.0
30505,hester,6,2,0.3333333333333333
30506,witchcraft,10,2,0.0
30507,tortured,8,2,0.0
30508,neuss,5,1,0.0
30509,andrey,6,1,1.0
30510,kolmogorov,10,2,1.0
30511,germanheld,10,1,0.0
30512,snbr,4,1,0.0
30513,sni,3,1,0.6666666666666666
30514,ghz,3,1,0.0
30515,brazzaville,11,2,0.0
30516,cheddar,7,2,0.0
30517,landoffice,10,1,1.0
30518,montdemarsan,12,1,0.0
30519,bastides,8,1,0.0
30520,muscular,8,2,0.0
30521,semilonghaired,14,3,1.0
30522,joensuu,7,1,0.0
30523,mainstays,9,1,0.0
30524,vitality,8,1,0.0
30525,spoonman,8,1,1.0
30526,superunknown,12,2,0.0
30527,orbited,7,1,0.0
30528,filemovers,10,1,1.0
30529,sat,3,8,0.0
30530,gcses,5,1,0.0
30531,alevel,6,1,0.0
30532,shantou,7,1,0.0
30533,teenagers,9,1,0.0
30534,reggie,6,1,0.0
30535,jughead,7,1,1.0
30536,wuthering,9,1,0.0
30537,bront,5,1,0.0
30538,aitone,6,1,1.0
30539,domesday,8,2,0.0
30540,baumgartner,11,1,0.0
30541,helping,7,6,0.0
30542,consult,7,2,0.0
30543,gauguin,7,2,0.0
30544,inuit,5,2,0.0
30545,aymaras,7,1,0.0
30546,rcn,3,1,0.6666666666666666
30547,instituto,9,3,0.0
30548,medicina,8,1,1.0
30549,forensic,8,1,0.0
30550,coimbra,7,3,0.0
30551,islander,8,3,0.0
30552,programmable,12,2,0.0
30553,sadun,5,1,0.4
30554,boro,4,2,0.0
30555,sailor,6,2,0.0
30556,circumnavigate,14,1,0.0
30557,pv,2,1,1.0
30558,dez,3,1,0.0
30559,ironcased,9,1,1.0
30560,metalcylinder,13,1,1.0
30561,tipu,4,4,0.0
30562,hyder,5,1,0.0
30563,destruction,11,11,0.0
30564,wetlands,8,3,0.0
30565,slapstick,9,2,0.0
30566,quintel,7,2,0.0
30567,entertainments,14,2,0.0
30568,malawi,6,3,0.0
30569,kamuzu,6,1,0.0
30570,chichiri,8,1,1.0
30571,juvign,6,1,1.0
30572,selfdefense,11,2,0.0
30573,fitness,7,3,0.0
30574,saami,5,2,0.4
30575,pechenga,8,1,1.0
30576,kola,4,2,0.5
30577,mandika,7,1,1.0
30578,mesocyclones,12,1,1.0
30579,mesoscale,9,1,0.0
30580,wok,3,1,0.0
30581,kawali,6,1,1.0
30582,bigger,6,7,0.0
30583,woks,4,1,1.0
30584,kawa,4,1,0.5
30585,laycool,7,2,1.0
30586,handicap,8,5,0.0
30587,procter,7,2,0.0
30588,monochloride,12,1,0.0
30589,trichloride,11,3,0.0
30590,pentafluoride,13,2,0.0
30591,heptafluoride,13,1,0.0
30592,tull,4,2,0.0
30593,somme,5,2,0.0
30594,torgersen,9,2,1.0
30595,nu,2,3,1.0
30596,starship,8,2,0.0
30597,lombok,6,1,0.0
30598,barat,5,1,0.4
30599,prada,5,1,0.0
30600,lg,2,3,0.0
30601,electronics,11,6,0.0
30602,woodham,7,2,0.0
30603,maldon,6,2,0.5
30604,discord,7,1,0.0
30605,sometimesdeadly,15,1,1.0
30606,mormons,7,1,0.0
30607,iltasanomat,11,1,1.0
30608,birdwatching,12,1,0.0
30609,jacintha,8,1,0.0
30610,gazetteer,9,1,0.0
30611,healthful,9,1,0.0
30612,stamina,7,1,0.0
30613,advocates,9,4,0.0
30614,sovereignty,11,1,0.0
30615,caston,6,1,0.3333333333333333
30616,generalized,11,3,0.0
30617,pocahontas,10,2,0.0
30618,enthusiasm,10,2,0.0
30619,decisions,9,4,0.0
30620,curiam,6,1,0.0
30621,globalization,13,2,0.0
30622,pk,2,1,1.0
30623,photographing,13,2,1.0
30624,stigler,7,3,1.0
30625,elsie,5,1,0.0
30626,hungler,7,1,1.0
30627,csar,4,4,0.5
30628,franck,6,1,0.0
30629,faur,4,4,0.0
30630,permafrost,10,2,0.0
30631,centimeters,11,3,0.0
30632,thaws,5,2,0.0
30633,turing,6,4,0.0
30634,leonardsonsea,13,1,1.0
30635,pistorius,9,2,0.0
30636,smilodon,8,1,0.0
30637,ambush,6,1,0.0
30638,concealed,9,1,0.0
30639,guylian,7,1,0.0
30640,praline,7,1,0.0
30641,frontera,8,2,0.0
30642,vlistings,9,1,1.0
30643,sophia,6,3,0.0
30644,acapulco,8,1,0.0
30645,gizenga,7,1,1.0
30646,drc,3,2,0.0
30647,bassoons,8,1,1.0
30648,frontline,9,2,0.0
30649,warships,8,4,0.0
30650,mlodie,6,2,1.0
30651,jinping,7,2,0.0
30652,orson,5,1,0.0
30653,ankaya,6,1,0.0
30654,stk,3,1,0.6666666666666666
30655,merckx,6,2,0.0
30656,equaling,8,1,0.0
30657,anquetil,8,1,0.0
30658,lakota,6,5,0.0
30659,okblea,6,1,1.0
30660,otwahe,6,1,0.5
30661,shatter,7,1,0.8571428571428571
30662,almodvar,8,1,1.0
30663,banderas,8,3,0.0
30664,abril,5,1,0.8
30665,bytom,5,1,0.0
30666,bytomkatowice,13,1,1.0
30667,mainebased,10,1,0.0
30668,banknorth,9,1,1.0
30669,labiodental,11,1,1.0
30670,fricative,9,1,0.0
30671,anglonorman,11,1,0.0
30672,indelible,9,1,0.0
30673,injective,9,1,0.0
30674,manytoone,9,1,1.0
30675,unconfirmed,11,2,0.0
30676,anecdotal,9,1,1.0
30677,caiman,6,1,0.0
30678,adjei,5,1,1.0
30679,accra,5,2,0.0
30680,varayuth,8,1,1.0
30681,bizenjo,7,1,1.0
30682,mardoi,6,1,1.0
30683,jattak,6,1,1.0
30684,hasni,5,1,0.8
30685,nausherwani,11,1,1.0
30686,zehri,5,1,1.0
30687,mengal,6,1,0.6666666666666666
30688,zarakzai,8,1,1.0
30689,ahmadzai,8,1,1.0
30690,cobegos,7,1,1.0
30691,dfw,3,2,0.6666666666666666
30692,adulthood,9,4,0.0
30693,lebeck,6,1,1.0
30694,knights,7,4,0.0
30695,expectation,11,4,0.0
30696,taranto,7,1,0.0
30697,tarento,7,1,1.0
30698,tars,4,1,0.5
30699,tarantas,8,1,1.0
30700,tarde,5,1,0.4
30701,phoenician,10,2,0.0
30702,neelum,6,1,0.0
30703,doggy,5,1,0.0
30704,dogg,4,1,0.0
30705,polymorphism,12,1,0.0
30706,townies,7,1,1.0
30707,ashok,5,1,0.0
30708,ghosh,5,1,0.0
30709,nhler,5,1,1.0
30710,domi,4,1,0.5
30711,gallois,7,1,1.0
30712,giacinto,8,1,1.0
30713,bobone,6,1,1.0
30714,bivariate,9,1,0.0
30715,coefficients,12,2,0.0
30716,curve,5,5,0.0
30717,bantu,5,4,0.0
30718,kavirondo,9,2,0.0
30719,icenine,7,1,1.0
30720,vonnegut,8,1,0.0
30721,wesnoth,7,1,0.0
30722,wargame,7,1,1.0
30723,hex,3,1,1.0
30724,etxeberria,10,1,0.0
30725,testimonial,11,1,0.0
30726,mams,4,1,1.0
30727,twosingle,9,1,1.0
30728,taikadai,8,1,0.0
30729,pilson,6,1,0.0
30730,varanidae,9,1,0.0
30731,varanoidea,10,1,1.0
30732,hispaniolan,11,1,1.0
30733,galliwasp,9,1,1.0
30734,celestus,8,1,1.0
30735,warreni,7,1,1.0
30736,anguidae,8,1,1.0
30737,prevailed,9,2,0.0
30738,nonfiction,10,4,0.0
30739,imbue,5,1,0.8
30740,ambler,6,1,0.5
30741,gyumri,6,4,0.0
30742,lecavalier,10,1,0.0
30743,secrecy,7,1,0.0
30744,abiding,7,2,0.0
30745,retrospect,10,1,0.0
30746,doren,5,1,0.8
30747,olander,7,1,0.8571428571428571
30748,lucille,7,5,0.0
30749,harriet,7,4,0.0
30750,fourthseeded,12,1,0.0
30751,sharapova,9,1,0.0
30752,fis,3,5,0.6666666666666666
30753,azide,5,2,0.0
30754,anglophile,10,1,1.0
30755,kisa,4,2,1.0
30756,kisamor,7,1,0.8571428571428571
30757,broadwater,10,2,0.0
30758,sixperson,9,1,1.0
30759,prospective,11,1,0.0
30760,piloted,7,5,0.0
30761,midland,7,6,0.0
30762,registers,9,2,0.0
30763,encoded,7,5,0.0
30764,leibman,7,2,1.0
30765,levins,6,1,1.0
30766,garnier,7,2,0.5714285714285714
30767,palais,6,1,0.0
30768,etruscan,8,3,0.0
30769,euboean,7,1,1.0
30770,cibao,5,3,0.0
30771,bowed,5,5,0.0
30772,ebony,5,1,0.6
30773,rosewood,8,1,0.0
30774,hardwood,8,2,0.0
30775,serialism,9,1,0.0
30776,poppins,7,4,0.0
30777,wandle,6,1,0.5
30778,hayk,4,1,0.0
30779,haykazuni,9,1,1.0
30780,gi,2,1,1.0
30781,pridnestrovian,14,1,1.0
30782,moldavian,9,1,0.0
30783,shuster,7,1,0.0
30784,frissell,8,1,1.0
30785,taconic,7,2,0.8571428571428571
30786,aung,4,6,0.0
30787,khin,4,2,0.0
30788,rangoon,7,4,0.0
30789,winnipesaukee,13,1,1.0
30790,kicking,7,2,0.0
30791,metallicink,11,1,1.0
30792,marissa,7,2,0.5714285714285714
30793,rachael,7,2,0.0
30794,nadler,6,1,0.5
30795,plagued,7,1,0.0
30796,dnfs,4,1,0.0
30797,plantations,11,4,0.0
30798,modular,7,3,0.0
30799,disquisitiones,14,1,1.0
30800,arithmeticae,12,1,1.0
30801,agreedupon,10,2,0.0
30802,fairies,7,3,0.0
30803,chiesa,6,1,0.0
30804,mitsubishi,10,8,0.0
30805,mirage,6,5,0.0
30806,prefixes,8,2,0.0
30807,streptaxid,10,1,1.0
30808,careoradula,11,1,1.0
30809,perelegans,10,1,1.0
30810,genderneutral,13,2,1.0
30811,smarter,7,2,0.0
30812,grader,6,2,0.8333333333333334
30813,goosetave,9,2,0.0
30814,namath,6,1,1.0
30815,sorrentino,10,1,1.0
30816,mardan,6,2,0.0
30817,linlithgowshire,15,1,1.0
30818,paraplegic,10,1,1.0
30819,bayne,5,2,0.0
30820,mcghee,6,2,0.0
30821,nolimit,7,1,1.0
30822,restraddles,11,1,1.0
30823,bhatkal,7,1,0.0
30824,boot,4,2,0.0
30825,emden,5,1,0.6
30826,valkenburg,10,1,0.0
30827,likewise,8,8,0.0
30828,defenders,9,6,0.0
30829,shaken,6,2,0.3333333333333333
30830,jingletown,10,1,1.0
30831,labels,6,3,0.0
30832,covasna,7,1,0.0
30833,lyce,4,2,0.0
30834,buffon,6,1,0.0
30835,bestrecognised,14,1,1.0
30836,tangy,5,1,1.0
30837,sweetener,9,1,0.0
30838,seasonings,10,1,1.0
30839,kanofer,7,1,1.0
30840,armauer,7,1,1.0
30841,searching,9,6,0.0
30842,nodules,7,3,1.0
30843,leprosy,7,2,0.0
30844,puppeteer,9,1,0.0
30845,synchronizes,12,1,1.0
30846,localgovernment,15,1,0.0
30847,abrasive,8,1,0.0
30848,undesired,9,2,0.3333333333333333
30849,scratch,7,2,0.0
30850,costly,6,2,0.0
30851,siren,5,3,0.8000000000000002
30852,beckenbauer,11,1,0.0
30853,sonny,5,1,0.0
30854,reunify,7,1,1.0
30855,abshire,7,1,0.8571428571428571
30856,unfolded,8,2,0.0
30857,lionsgate,9,2,0.0
30858,vociferous,10,1,1.0
30859,zibes,5,1,1.0
30860,argentinian,11,2,0.0
30861,spence,6,1,0.0
30862,barnyard,8,3,0.0
30863,ngata,5,1,0.0
30864,fumble,6,1,0.0
30865,europop,7,1,0.0
30866,fahd,4,2,0.0
30867,dutyfree,8,1,1.0
30868,fertilized,10,1,0.0
30869,carsized,8,1,1.0
30870,alike,5,3,0.0
30871,umpire,6,1,0.0
30872,baserunner,10,1,1.0
30873,premodern,9,1,0.0
30874,worshippers,11,2,1.0
30875,mercantile,10,2,0.0
30876,lang,4,8,0.0
30877,wifetobe,8,1,0.0
30878,bubblegum,9,1,0.0
30879,milian,6,2,0.0
30880,ifa,3,2,0.6666666666666666
30881,partitioning,12,1,0.0
30882,nalco,5,1,0.8
30883,bauxitealuminaaluminium,23,1,1.0
30884,germinal,8,1,1.0
30885,concord,7,6,0.0
30886,tortue,6,1,1.0
30887,bowman,6,3,0.0
30888,amlie,5,2,0.6
30889,fabulous,8,2,0.0
30890,poulain,7,1,1.0
30891,jeanpierre,10,1,0.0
30892,jeunet,6,2,0.0
30893,invasions,9,1,0.0
30894,molotovribbentrop,17,1,0.0
30895,slimer,6,1,0.3333333333333333
30896,philosophers,12,4,0.0
30897,plato,5,2,0.0
30898,gravesend,9,1,0.0
30899,mortars,7,3,0.0
30900,chaleo,6,1,0.0
30901,chalerm,7,1,0.5714285714285714
30902,pedis,5,1,0.8
30903,millipedes,10,1,0.0
30904,japanesecanadian,16,1,1.0
30905,nationals,9,6,0.0
30906,kuban,5,4,0.0
30907,cossacks,8,4,0.0
30908,antibolsheviks,14,1,1.0
30909,threats,7,2,0.0
30910,brock,5,4,0.0
30911,belushi,7,1,0.0
30912,youthful,8,1,0.0
30913,innocence,9,3,0.0
30914,murchison,9,2,1.0
30915,meteorite,9,2,0.0
30916,butkus,6,1,0.0
30917,macroeconomic,13,1,0.0
30918,liquidity,9,2,1.0
30919,childfree,9,1,0.0
30920,okeefe,6,2,0.0
30921,productive,10,4,0.0
30922,fruitgrowing,12,1,0.0
30923,catheter,8,1,1.0
30924,synagogues,10,2,0.0
30925,cdp,3,6,0.0
30926,whiteheaded,11,1,0.0
30927,capuchin,8,1,0.0
30928,shoulders,9,1,0.0
30929,yardbirds,9,1,0.0
30930,valira,6,1,0.0
30931,angus,5,6,0.0
30932,terbi,5,1,0.6
30933,thom,4,1,1.0
30934,brennaman,9,2,0.0
30935,sportscaster,12,2,0.0
30936,tbds,4,1,1.0
30937,shkaku,6,3,0.6666666666666666
30938,torpedoes,9,1,0.0
30939,debtfree,8,1,1.0
30940,guiana,6,2,0.0
30941,guyana,6,3,0.0
30942,moaness,7,1,1.0
30943,graemsay,8,1,1.0
30944,stromness,9,1,1.0
30945,gordinibadged,13,1,1.0
30946,hualien,7,7,0.0
30947,cretan,6,1,0.6666666666666666
30948,hieroglyphs,11,1,0.0
30949,allerdale,9,3,0.0
30950,requests,8,3,0.0
30951,anonymizing,11,1,1.0
30952,proxy,5,4,0.0
30953,fairchild,9,3,0.0
30954,karren,6,1,1.0
30955,kathi,5,1,1.0
30956,wilcox,6,2,0.0
30957,tobi,4,1,0.0
30958,vail,4,1,0.5
30959,minimally,9,1,1.0
30960,jocasta,7,1,0.0
30961,folkdesignation,15,1,1.0
30962,trihexaflexagon,15,1,1.0
30963,deflected,9,2,1.0
30964,forwards,8,1,0.0
30965,displaced,9,3,0.0
30966,ti,2,2,1.0
30967,hereditary,10,4,0.0
30968,betrothals,10,1,1.0
30969,caliber,7,3,0.0
30970,hatchback,9,3,0.0
30971,familiarize,11,1,1.0
30972,yourself,8,3,0.0
30973,possibilities,13,1,0.0
30974,jogmec,6,1,1.0
30975,pursuant,8,2,0.0
30976,mzangers,8,1,1.0
30977,min,3,4,0.0
30978,dorm,4,3,0.5
30979,huang,5,4,0.0
30980,verified,8,4,0.0
30981,mexicanborn,11,1,1.0
30982,dominga,7,1,1.0
30983,pritzker,8,2,0.0
30984,pavilion,8,4,0.0
30985,bromwich,8,1,0.0
30986,grissom,7,1,0.0
30987,mercuryredstone,15,2,1.0
30988,gruiformes,10,2,1.0
30989,fontella,8,1,1.0
30990,unheard,7,1,0.0
30991,hulse,5,2,0.0
30992,indirect,8,6,0.0
30993,gravitational,13,2,0.0
30994,charyapada,10,1,0.0
30995,gaseous,7,3,0.0
30996,lovato,6,5,0.0
30997,maclean,7,3,0.0
30998,bestsellers,11,1,0.0
30999,mykolas,7,1,1.0
31000,orbakas,7,1,1.0
31001,orbakaite,9,1,1.0
31002,kimmeridgian,12,1,0.0
31003,tithonian,9,1,0.0
31004,kalla,5,1,1.0
31005,msg,3,2,0.6666666666666666
31006,gras,4,1,0.5
31007,secondmostmassive,17,1,0.0
31008,akhilleus,9,1,0.0
31009,prosecutors,11,3,0.0
31010,proceedings,11,2,0.0
31011,hivpositive,11,1,1.0
31012,kaiserliche,11,1,1.0
31013,circumvented,12,1,0.0
31014,realm,5,8,0.0
31015,rightful,8,2,0.0
31016,rona,4,1,0.5
31017,koteas,6,1,0.0
31018,bicarbonate,11,2,0.0
31019,shaving,7,1,0.0
31020,lotions,7,1,1.0
31021,nonalcoholic,12,2,0.0
31022,beverages,9,3,0.0
31023,ices,4,1,1.0
31024,baked,5,7,0.0
31025,skipped,7,2,0.0
31026,waltons,7,3,0.0
31027,hron,4,1,0.5
31028,nchod,5,1,1.0
31029,stegosaurus,11,2,0.0
31030,compressed,10,1,0.0
31031,sixtyone,8,2,0.0
31032,perceptions,11,1,0.0
31033,hoo,3,1,0.6666666666666666
31034,bees,4,5,0.0
31035,apini,5,1,0.0
31036,silwan,6,1,1.0
31037,necropolis,10,1,0.0
31038,escobar,7,3,0.0
31039,antony,6,5,0.0
31040,mutina,6,1,0.8333333333333334
31041,transalpine,11,1,1.0
31042,gaul,4,2,0.0
31043,sorry,5,2,0.0
31044,deimos,6,2,0.0
31045,phobos,6,3,0.0
31046,leitmotifs,10,2,0.0
31047,sugababes,9,3,0.0
31048,arranging,9,1,0.0
31049,collegedale,11,1,1.0
31050,coding,6,2,0.0
31051,mrna,4,3,1.0
31052,rampage,7,1,0.0
31053,throwers,8,1,1.0
31054,mammoths,8,2,0.0
31055,pulmonaryrelated,16,1,1.0
31056,sachio,6,1,1.0
31057,otani,5,1,1.0
31058,kisho,5,1,0.8
31059,kurokawa,8,1,1.0
31060,arata,5,1,1.0
31061,isozaki,7,1,1.0
31062,hajime,6,1,1.0
31063,yatsuka,7,1,0.2857142857142857
31064,fumihiko,8,1,1.0
31065,maki,4,3,0.0
31066,setebos,7,1,1.0
31067,operatives,10,1,1.0
31068,inaccurate,10,1,0.0
31069,deana,5,1,0.4
31070,oilfields,9,1,0.0
31071,piaggio,7,1,1.0
31072,avanti,6,1,1.0
31073,turboprop,9,1,0.0
31074,pusher,6,1,1.0
31075,afi,3,5,0.6666666666666666
31076,carpel,6,1,0.3333333333333333
31077,dehisces,8,1,1.0
31078,seam,4,2,0.5
31079,ardabil,7,1,1.0
31080,kurdistan,9,6,0.0
31081,hamadan,7,1,1.0
31082,markazi,7,1,0.0
31083,qazvin,6,2,1.0
31084,gilan,5,2,0.6
31085,basemen,7,4,0.0
31086,mvps,4,1,1.0
31087,infielders,10,1,0.7
31088,grylls,6,1,1.0
31089,shara,5,1,0.4
31090,cannings,8,1,0.25
31091,scudamore,9,1,1.0
31092,redgrave,8,2,0.0
31093,roommate,8,1,0.0
31094,cactus,6,2,0.0
31095,grapefruit,10,1,0.0
31096,septic,6,1,0.0
31097,spirochaete,11,3,1.0
31098,abukuma,7,2,0.0
31099,spire,5,2,0.6
31100,transepts,9,1,0.0
31101,prncipe,7,2,0.0
31102,sapphires,9,1,0.0
31103,shades,6,4,0.0
31104,stowe,5,6,0.0
31105,bowdoin,7,1,0.0
31106,valaam,6,1,1.0
31107,kilpola,7,1,1.0
31108,konevets,8,1,1.0
31109,thiols,6,2,0.0
31110,thimphu,7,2,0.0
31111,haneda,6,1,0.0
31112,arbace,6,2,0.0
31113,confidant,9,1,0.0
31114,idomeneo,8,1,0.0
31115,camilla,7,1,0.0
31116,martelli,8,1,1.0
31117,fathered,8,1,0.0
31118,tolerate,8,1,0.0
31119,buemi,5,2,0.0
31120,grassi,6,1,0.0
31121,flamsteed,9,1,0.0
31122,bets,4,1,0.5
31123,offstage,8,1,1.0
31124,highestranked,13,2,0.0
31125,hochunk,7,1,0.0
31126,hocklanguage,12,1,0.0
31127,kingsborough,12,1,1.0
31128,truk,4,2,1.0
31129,solomons,8,2,1.0
31130,bougainville,12,1,0.0
31131,choiseul,8,1,1.0
31132,oblivion,8,1,0.0
31133,badnews,7,1,1.0
31134,fathering,9,1,1.0
31135,saade,5,1,0.0
31136,vigilance,9,1,0.0
31137,macropus,8,2,0.0
31138,giganteus,9,1,0.0
31139,divisible,9,3,0.0
31140,maurienne,9,1,1.0
31141,bologhine,9,1,1.0
31142,ziri,4,1,1.0
31143,berber,6,1,0.0
31144,ziridsanhaja,12,1,1.0
31145,exwife,6,1,1.0
31146,shelley,7,4,0.0
31147,franciosa,9,2,0.0
31148,customs,7,5,0.0
31149,annette,7,3,0.0
31150,funicello,9,1,1.0
31151,dropping,8,4,0.0
31152,restrengthening,15,1,0.0
31153,wilfrid,7,1,0.0
31154,laurier,7,1,0.0
31155,antagonistic,12,2,0.0
31156,alfredsson,10,3,0.0
31157,beauvau,7,2,0.0
31158,moraceae,8,1,1.0
31159,rosales,7,1,0.0
31160,tina,4,3,0.0
31161,burgess,7,2,0.0
31162,easton,6,4,0.0
31163,suriyakhati,11,1,1.0
31164,rama,4,5,0.5
31165,siamese,7,1,0.0
31166,marinas,7,1,0.0
31167,danelaw,7,1,1.0
31168,burghs,6,1,1.0
31169,bartlesville,12,2,0.0
31170,havisham,8,1,1.0
31171,estella,7,1,0.0
31172,unsophisticated,15,1,1.0
31173,blacksmith,10,3,0.0
31174,miskc,5,1,0.0
31175,bethlehem,9,4,0.0
31176,gelug,5,1,0.0
31177,gelugpa,7,1,1.0
31178,dge,3,1,1.0
31179,lugs,4,1,0.5
31180,dgelugspa,9,2,1.0
31181,antenna,7,4,0.0
31182,simplest,8,7,0.0
31183,viviras,7,1,0.0
31184,apin,4,1,0.5
31185,rooster,7,1,0.0
31186,catwoman,8,2,0.0
31187,penguin,7,7,0.0
31188,amorous,7,1,0.0
31189,advances,8,3,0.0
31190,motorized,9,1,1.0
31191,umbrella,8,4,0.0
31192,celebrants,10,1,1.0
31193,thronged,8,2,1.0
31194,dodecanese,10,1,0.0
31195,mimili,6,1,0.0
31196,trapani,7,1,0.0
31197,wvu,3,1,0.0
31198,pottery,7,1,0.0
31199,statues,7,1,0.0
31200,nouakchott,10,5,0.0
31201,avinashi,8,2,0.0
31202,tirupur,7,1,0.0
31203,playfair,8,1,1.0
31204,popularised,11,3,0.0
31205,lyell,5,2,0.0
31206,principles,10,6,0.0
31207,organizers,10,3,0.0
31208,brokers,7,1,0.0
31209,dionne,6,2,0.3333333333333333
31210,midge,5,2,0.0
31211,ure,3,3,0.6666666666666666
31212,antifamine,10,1,0.0
31213,degerfors,9,1,0.0
31214,bashar,6,1,0.0
31215,alassad,7,2,0.0
31216,anisa,5,1,0.6
31217,makhlouf,8,1,1.0
31218,hafez,5,1,0.0
31219,transmissible,13,1,1.0
31220,spongiform,10,1,1.0
31221,encephalopathies,16,1,1.0
31222,tses,4,1,0.5
31223,flacco,6,4,0.0
31224,visibly,7,1,0.0
31225,seward,6,3,0.0
31226,schlerunion,11,1,1.0
31227,paraba,6,1,0.0
31228,ponta,5,2,0.0
31229,seixas,6,1,1.0
31230,ol,2,6,1.0
31231,langue,6,2,0.0
31232,dol,3,2,0.6666666666666666
31233,nicolai,7,1,0.0
31234,ghiaurov,8,1,1.0
31235,operatic,8,3,0.0
31236,basses,6,1,0.0
31237,postwar,7,4,0.0
31238,punkpop,7,1,1.0
31239,psychiatrists,13,1,1.0
31240,overadmitting,13,1,1.0
31241,nonexperiment,13,1,1.0
31242,diplomas,8,2,1.0
31243,crosley,7,1,1.0
31244,heartland,9,1,0.0
31245,retailing,9,2,0.0
31246,regenerations,13,1,1.0
31247,ballarat,8,3,0.0
31248,indistinguishable,17,1,0.0
31249,felicity,8,3,0.0
31250,collingford,11,1,1.0
31251,catweazle,9,1,1.0
31252,titus,5,1,0.0
31253,unexpected,10,2,0.0
31254,whammy,6,1,1.0
31255,ageing,6,2,0.0
31256,accumulation,12,1,0.0
31257,encompassing,12,5,0.0
31258,winkler,7,4,0.0
31259,fonzarelli,10,1,1.0
31260,tuples,6,1,0.0
31261,swati,5,1,0.8
31262,chokalingam,11,1,0.0
31263,roysircar,9,1,1.0
31264,obstetriciangynecologist,24,1,1.0
31265,obgyn,5,1,0.0
31266,meher,5,2,0.0
31267,debes,5,1,0.0
31268,jugar,5,1,0.4
31269,padrisimo,9,1,0.0
31270,uncontrolled,12,1,0.0
31271,nondestructively,16,1,1.0
31272,grips,5,1,0.0
31273,plunger,7,1,1.0
31274,streicher,9,2,0.0
31275,mcgrory,7,2,0.0
31276,accountant,10,4,0.0
31277,franchecomt,11,1,0.0
31278,correa,6,1,0.0
31279,palacio,7,2,0.0
31280,carondelet,10,1,1.0
31281,attested,8,7,0.0
31282,abydos,6,1,1.0
31283,repulse,7,1,0.0
31284,bunnell,7,1,1.0
31285,flagler,7,1,0.0
31286,junagadh,8,2,0.0
31287,manages,7,3,0.0
31288,whispering,10,2,0.0
31289,grad,4,1,0.5
31290,imrul,5,1,0.0
31291,tubong,6,1,0.0
31292,crowther,8,2,0.0
31293,finidi,6,1,1.0
31294,harcourt,8,1,0.0
31295,mutually,8,2,0.0
31296,intelligible,12,1,0.0
31297,socialising,11,1,1.0
31298,khatchewing,11,1,1.0
31299,habit,5,2,0.0
31300,partowned,9,1,1.0
31301,sleeep,6,1,0.3333333333333333
31302,sla,3,2,0.6666666666666666
31303,emus,4,2,0.5
31304,wonders,7,3,0.0
31305,mistress,8,1,0.0
31306,vadstena,8,2,0.0
31307,mathers,7,3,0.42857142857142855
31308,allmusic,8,2,0.0
31309,neso,4,2,0.5
31310,albedo,6,2,0.0
31311,assuming,8,4,0.0
31312,induces,7,1,0.0
31313,surjection,10,2,0.0
31314,superiority,11,1,1.0
31315,reinforcement,13,1,0.0
31316,barges,6,1,0.0
31317,destroyers,10,6,0.0
31318,uneven,6,2,0.0
31319,conservatives,13,4,0.0
31320,outflow,7,3,0.0
31321,dardanelles,11,3,0.0
31322,wyandot,7,1,0.0
31323,odawa,5,1,0.0
31324,potawatomi,10,1,0.0
31325,ojibwe,6,1,0.0
31326,cession,7,1,0.0
31327,isaiah,6,1,0.0
31328,civilisation,12,3,0.0
31329,topscored,9,1,1.0
31330,shots,5,6,0.39999999999999997
31331,cutaways,8,1,1.0
31332,ongar,5,3,0.4000000000000001
31333,geelong,7,4,0.0
31334,premiership,11,5,0.0
31335,ribagoran,9,1,1.0
31336,transitional,12,3,0.0
31337,aragonese,9,1,0.0
31338,dvorak,6,1,1.0
